font_name,capitals,cursive,display,italic,monospace,serif,angular,artistic,attention-grabbing,attractive,bad,boring,calm,charming,clumsy,complex,delicate,disorderly,dramatic,formal,fresh,friendly,gentle,graceful,happy,legible,modern,playful,pretentious,sharp,sloppy,soft,strong,technical,thin,warm,wide
ABeeZee italic,-0.21944517899407232,-0.3093141897641172,0.21523495308697865,1.732490641766693,-0.2317050731557739,-0.7572042597300066,0.5387793908023605,-0.1553734593528433,-0.3709130797145641,0.108397753628977,-0.278739419916163,-0.5372905466509896,0.7635954885308727,0.3001598722083412,-0.23896701239121268,-0.5845459164663049,0.5302778499335912,-0.09647418994365242,-0.09867020864418694,0.27582990569588645,0.5325520717278065,0.9836681457391526,0.6744148323999533,0.870424830111522,0.723824670952015,0.4276572855612551,-0.19881119199873323,-0.06966584828721036,-0.43898748900495743,0.8651464424764992,0.962235088029124,0.7671391010579459,-0.2660945832192347,-0.5304831721022315,0.4840655143515584,0.1869982077754508,-0.20530167841555802
ABeeZee regular,-0.21944517899407232,-0.30696081912211903,-0.5755285891459726,-0.696492461102264,-0.2317050731557739,-0.7621668407428784,-1.2384991316849416,-1.1354365502127153,-0.5630738183373449,-0.40982506696358945,-0.6061184287594779,0.042604826887469,0.8619947477779635,-0.28102937475573253,-1.0820834792770204,-1.2020100853553939,0.006399032692066371,-0.9362418757165316,-1.17412795962637,1.0477019159252106,0.5023044640949743,0.20853067000773778,0.45578023727126443,-0.3888437305913754,-0.6644108131275016,0.8551840348594438,-1.2883486723642177,-1.1019005427860586,-0.9526820916620319,0.08635528833629215,-0.8858848331188578,0.46931192987833714,-0.2531856027770516,-1.2767690878417115,0.12014536655984068,-0.33051968289216566,0.24529423995330343
Abel regular,-0.21944517899407232,-0.30696081912211903,-0.6630692397229667,-0.6968611368206279,-0.2317050731557739,-0.7594946817359474,-0.7645326347115878,-0.6268793464083263,-1.8918862780193344,-1.7589039805257676,0.22451022431337617,1.6862144208132537,1.4900369834177958,-1.3664610960879857,-0.12447164019987443,-0.8894929733124284,0.4048637693675812,-0.17462684356922553,-1.1819057605867933,0.5171831816988616,-1.210507867025792,-0.5901785279370201,0.42501924279778763,-1.1436790638080983,-1.22418612379229,-0.24352756596853223,-0.6851790064612656,-0.8269761853909746,-1.5886849330469808,0.26070260523555633,-0.2689081301795445,1.418287150064743,-1.3955578495482048,-0.913738802435841,1.660775617585873,-2.0176112311723,-1.6414010496782208
Abhaya Libre 500,-0.21944517899407232,-0.31049087508511625,-0.6409553123124019,-0.6963449908149184,-0.2317050731557739,1.6000980687843478,-0.3791233721417214,-0.6100265735727033,-0.9608645062340367,-0.541318889680115,-1.342676741974584,-0.06075647221206199,0.8510393646634086,0.05422372982419298,-1.5118310956082692,-0.8820490857022004,0.6669131903397169,-1.034306033450531,-1.1452793887913448,1.3350662302978156,0.6628494584538581,0.23334300917967807,1.2515969330044328,0.43818992144010427,-0.2527309556259,0.8542196888083953,-0.6779746927897438,-0.9631357299761707,-0.8119539374630914,1.6586655663091099,-0.890100114623795,0.8071996466851921,-0.3626943694495019,-0.23062044947792393,0.5802019606942311,-0.7579542324613991,-0.23026403002672288
Abhaya Libre 600,-0.21944517899407232,-0.31078504641536603,-0.5492968959417166,-0.6963449908149184,-0.2317050731557739,1.5402417070290926,-0.19089132845292361,-0.5659119623265136,-0.8288662418529674,-0.2586518966296243,-1.2032605861173549,-0.6796872299849173,0.876933906570538,0.03745059138367115,-1.400611476572269,-0.6782884333205333,0.20398121575921865,-1.1524476244938604,-0.8365713979439935,1.6016355202115495,1.046429010193303,0.38593889508711027,1.2773964767563801,0.42386485818320796,-0.12922699837541943,0.885721659809315,-0.435940410080529,-0.775830656558872,-0.7964812084673962,1.6449327297040321,-0.7733368169370338,0.678973064165195,-0.24477300878102207,0.05956928209398709,0.4167117373987522,-0.3258225999298659,-0.19307522048356046
Abhaya Libre 700,-0.21944517899407232,-0.3116675604061153,-0.677405165078781,-0.6964187259585912,-0.2317050731557739,1.592616023564941,-0.04048459700573122,-0.3433562269384328,-0.008441655303055823,0.3144345597448936,-1.0962088950126967,-0.6719901119668674,0.21383444496412995,0.19616641387710776,-1.0003456386390623,-0.26408024646665534,-0.3951460498219109,-1.1554343501101245,-0.4383479887703147,1.3494753811039641,0.9733029258062339,0.27031339454586933,0.9797094334646712,0.6265167530574335,-0.11847960386542127,1.0493390398038849,-0.09013335384747707,-0.45154332227489524,0.15781777225756427,1.1469681328068162,-0.7861231708353433,-0.06362467301527465,0.3896526142988436,0.3585526418953494,-0.23002435617922773,0.2364853318425322,0.352785182605458
Abhaya Libre 800,-0.21944517899407232,-0.31049087508511625,-0.6289070346197495,-0.6962712556712457,-0.2317050731557739,1.6100232308100912,-0.2938886313810777,-0.20828620935880693,0.7455348253679502,1.1212878120599017,-0.6288802501239235,-0.7176230259310222,-0.7739427344008968,0.5360321315281761,-0.433484354520094,0.08565630362745073,-0.7051608559929773,-0.88712683224908,0.11670417067808352,0.7785127804103592,0.7442853251576396,0.21076378053321318,0.7468520129342691,0.8159895897353157,-0.053813077576453164,0.9784596050518165,0.33400145315467455,-0.3913479143464953,0.9880402023694274,0.5273982726385413,-0.7464995246889332,-0.9630167588597605,1.0490259299186584,0.7549987145731373,-0.9761597088242381,1.0663592395030501,0.8128056622969032
Abhaya Libre regular,-0.21944517899407232,-0.31049087508511625,-0.6409553123124019,-0.6963449908149184,-0.2317050731557739,1.6000980687843478,-0.3791233721417214,-0.6100265735727033,-0.9608645062340372,-0.541318889680115,-1.342676741974584,-0.06075647221206199,0.8510393646634086,0.05422372982419298,-1.5118310956082692,-0.8820490857022004,0.6669131903397169,-1.0343060334505312,-1.1452793887913448,1.3350662302978165,0.6628494584538581,0.23334300917967807,1.2515969330044328,0.43818992144010427,-0.2527309556259,0.8542196888083962,-0.6779746927897438,-0.9631357299761708,-0.8119539374630914,1.6586655663091099,-0.890100114623795,0.8071996466851921,-0.36269436944950234,-0.23062044947792393,0.5802019606942311,-0.7579542324613991,-0.23026403002672288
Abril Fatface regular,-0.21944517899407232,-0.297988593549501,-0.5291655965058921,-0.6961975205275728,-0.2317050731557739,1.531309061205923,-0.2409843095296439,-0.07507495348899249,0.9947152224138465,1.222517183516274,-0.2991894937982819,-0.5951563803224023,-0.981895824793534,0.44839248317645064,-0.25659368413184097,0.4659254096821534,-0.9020829649518868,-0.6272817036341167,0.3844019382795655,0.5121072308466958,0.45576968312138544,0.05767164784234122,0.4078195469631562,0.8446397162491093,-0.12212278844508177,0.7081212620745411,0.6073055228636869,-0.14357319424030252,0.9943766532914741,-0.12302071323679664,-0.7914625274082638,-1.4082798725527588,1.1047231039613357,1.0668793957776952,-1.017294454956315,1.0690432869100779,0.9898345844372992
Actor regular,-0.21944517899407232,-0.30696081912211903,-0.5755285891459726,-0.696492461102264,-0.2317050731557739,-0.7621668407428784,-1.2384991316849416,-1.1354365502127155,-0.5630738183373449,-0.40982506696358945,-0.6061184287594779,0.04260482688746861,0.8619947477779635,-0.2810293747557319,-1.0820834792770204,-1.2020100853553939,0.006399032692066371,-0.9362418757165316,-1.1741279596263698,1.0477019159252106,0.5023044640949724,0.20853067000773778,0.45578023727126443,-0.3888437305913754,-0.6644108131275016,0.8551840348594438,-1.2883486723642177,-1.1019005427860586,-0.9526820916620317,0.08635528833629215,-0.8858848331188578,0.46931192987833625,-0.2531856027770516,-1.2767690878417115,0.12014536655984068,-0.33051968289216566,0.24529423995330416
